"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","LV","Latvia",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","NL","Netherlands",0.140197740,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","NO","Norway",0.042219290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","PL","Poland",0.005247180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","PT","Portugal",0.009475670,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","RO","Romania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","SE","Sweden",0.065338640,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-10","UK","United Kingdom",0.180277780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","AT","Austria",0.048146420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","BE","Belgium",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","BG","Bulgaria",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","CZ","Czechia",0.019335960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EL","Greece",0.018081650,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","FI","Finland",0.264126820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","HU","Hungary",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","IE","Ireland",0.112163830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","IT","Italy",0.077963760,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","LT","Lithuania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","LU","Luxembourg",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","LV","Latvia",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","NL","Netherlands",0.158484410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","NO","Norway",0.084438580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","PL","Poland",0.005247180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","PT","Portugal",0.037902690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","RO","Romania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","SE","Sweden",0.098007960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-11","UK","United Kingdom",0.162412410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","AT","Austria",0.204622320,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","BE","Belgium",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","BG","Bulgaria",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","CZ","Czechia",0.009667980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EL","Greece",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","FI","Finland",0.075464800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","HU","Hungary",0.009954800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","IE","Ireland",0.044865530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","IT","Italy",0.144063470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","LT","Lithuania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","LU","Luxembourg",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","LV","Latvia",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","NL","Netherlands",0.164579960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","NO","Norway",0.042219290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","PL","Poland",0.002623590,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","PT","Portugal",0.037902690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","RO","Romania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","SE","Sweden",0.098007960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008-12","UK","United Kingdom",0.152667670,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","AT","Austria",0.023995190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","CZ","Czechia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EE","Estonia",0.074864860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EL","Greece",0.009013270,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","FI","Finland",0.037549410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","HU","Hungary",0.009969120,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","IE","Ireland",0.088469690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","IT","Italy",0.008414590,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","LT","Lithuania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","LV","Latvia",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","NL","Netherlands",0.188040760,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","NO","Norway",0.083346320,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","PL","Poland",0.002622200,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","PT","Portugal",0.018933980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","RO","Romania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","SE","Sweden",0.064820380,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","SI","Slovenia",0.049203830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-01","UK","United Kingdom",0.269171000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","AT","Austria",0.023995190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","CZ","Czechia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EL","Greece",0.027039820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","FI","Finland",0.037549410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","HU","Hungary",0.019938240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","IE","Ireland",0.022117420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","IT","Italy",0.006731670,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","LT","Lithuania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","LU","Luxembourg",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","LV","Latvia",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","NL","Netherlands",0.115250790,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","NO","Norway",0.062509740,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","PL","Poland",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","PT","Portugal",0.037867970,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","RO","Romania",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","SE","Sweden",0.075623780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","SI","Slovenia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-02","UK","United Kingdom",0.127332390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","AT","Austria",0.035992780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","BG","Bulgaria",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","CZ","Czechia",0.009591600,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EL","Greece",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","ES","Spain",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EU27_21","EU (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EU27_UK_21","EU (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EUEEA30_21","EU/EEA (without UK)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","EUEEAUK_21","EU/EEA (with UK until 2019)",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","FI","Finland",0.037549410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","HU","Hungary",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","IE","Ireland",0.176939390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","IT","Italy",0.011780420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","LT","Lithuania",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009-03","LU","Luxembourg",-,""
